"Banque","Type","Longitude","Latitude"
"credit_mutuel","cooperative",2.2445,43.604253
"credit_mutuel","cooperative",2.239322,43.608901
"credit_mutuel","cooperative",1.815644,43.699739
"credit_mutuel","cooperative",1.983806,43.760907
"credit_mutuel","cooperative",1.525944,43.585639
"credit_mutuel","cooperative",3.00177,43.18456
"credit_mutuel","cooperative",3.024255,43.176686
"credit_mutuel","cooperative",3.216094,43.343352
"credit_mutuel","cooperative",2.88684,42.69973
"credit_mutuel","cooperative",2.881998,42.685595
"credit_mutuel","cooperative",3.248164,43.347777
"credit_mutuel","cooperative",2.906551,42.68705
"credit_mutuel","cooperative",2.935329,42.680293
"credit_mutuel","cooperative",3.477854,43.299078
"credit_mutuel","cooperative",3.424423,43.461722
"credit_mutuel","cooperative",3.696528,43.404877
"credit_mutuel","cooperative",3.754975,43.447776
"credit_mutuel","cooperative",3.828529,43.575559
"credit_mutuel","cooperative",3.842635,43.617106
"credit_mutuel","cooperative",2.886162,43.958698
"credit_mutuel","cooperative",3.864119,43.597206
"credit_mutuel","cooperative",3.9038,43.569816
"credit_mutuel","cooperative",3.878666,43.607259
"credit_mutuel","cooperative",2.761807,44.521406
"credit_mutuel","cooperative",2.573115,44.362814
"credit_mutuel","cooperative",2.575089,44.349099
"credit_mutuel","cooperative",2.445262,44.927777
"credit_mutuel","cooperative",3.079035,44.100492
"credit_mutuel","cooperative",3.498071,44.516076
"credit_mutuel","cooperative",2.033262,44.607116
"credit_mutuel","cooperative",2.037461,44.348664
"credit_mutuel","cooperative",3.089298,45.032855
"credit_mutuel","cooperative",2.146133,43.934562
"credit_mutuel","cooperative",2.144983,43.926095
"credit_mutuel","cooperative",2.133761,43.919513
"credit_mutuel","cooperative",2.335659,45.219358
"credit_mutuel","cooperative",1.897604,43.900434
"credit_mutuel","cooperative",3.385592,45.293536
"credit_mutuel","cooperative",3.880593,45.028691
"credit_mutuel","cooperative",1.440225,44.450453
"credit_mutuel","cooperative",4.078423,44.122908
"credit_mutuel","cooperative",3.864122,43.628348
"credit_mutuel","cooperative",3.895895,43.632852
"credit_mutuel","cooperative",3.898888,43.62702
"credit_mutuel","cooperative",1.535858,44.161205
