"Banque","Type","Longitude","Latitude"
"bnp_paribas","lucrative",5.675769,45.051701
"bnp_paribas","lucrative",5.152138,45.618311
"bnp_paribas","lucrative",5.772371,45.075721
"bnp_paribas","lucrative",5.59088,45.36535
"bnp_paribas","lucrative",5.636177,45.298077
"bnp_paribas","lucrative",5.493158,47.092453
"bnp_paribas","lucrative",6.060483,46.484068
"bnp_paribas","lucrative",5.551317,46.673399
"bnp_paribas","lucrative",5.863464,46.391327
"bnp_paribas","lucrative",-0.262326,43.702072
"bnp_paribas","lucrative",-1.164693,44.394686
"bnp_paribas","lucrative",-1.425655,43.640644
"bnp_paribas","lucrative",-1.053754,43.711234
"bnp_paribas","lucrative",-0.923101,44.213227
"bnp_paribas","lucrative",-1.229788,44.201651
"bnp_paribas","lucrative",-0.500756,43.888265
"bnp_paribas","lucrative",-1.065737,44.349491
"bnp_paribas","lucrative",-1.386817,43.541493
"bnp_paribas","lucrative",-1.301123,43.660906
"bnp_paribas","lucrative",-1.415504,43.656973
"bnp_paribas","lucrative",-1.327282,43.755237
"bnp_paribas","lucrative",-1.461442,43.540702
"bnp_paribas","lucrative",1.333659,47.587523
"bnp_paribas","lucrative",2.025359,47.602923
"bnp_paribas","lucrative",1.185122,47.342914
"bnp_paribas","lucrative",1.744644,47.359464
"bnp_paribas","lucrative",1.376486,47.268795
"bnp_paribas","lucrative",1.368737,47.566221
"bnp_paribas","lucrative",1.066019,47.791879
"bnp_paribas","lucrative",4.257239,45.524278
"bnp_paribas","lucrative",4.173254,46.15753
"bnp_paribas","lucrative",4.224428,45.743639
"bnp_paribas","lucrative",4.287777,45.388791
