"Banque","Type","Longitude","Latitude"
"banque_populaire","cooperative",-4.510413,48.401676
"banque_populaire","cooperative",-4.4833,48.391306
"banque_populaire","cooperative",-4.4833,48.391306
"banque_populaire","cooperative",-4.480835,48.384731
"banque_populaire","cooperative",-4.4874,48.38726
"banque_populaire","cooperative",-4.491448,48.413923
"banque_populaire","cooperative",-4.4833,48.391306
"banque_populaire","cooperative",-4.489094,48.387935
"banque_populaire","cooperative",-4.527236,48.381814
"banque_populaire","cooperative",-3.568941,48.276977
"banque_populaire","cooperative",-4.094262,48.196438
"banque_populaire","cooperative",-3.919456,47.871937
"banque_populaire","cooperative",-3.919456,47.871937
"banque_populaire","cooperative",-4.490381,48.246029
"banque_populaire","cooperative",-4.490381,48.246029
"banque_populaire","cooperative",-4.330068,48.092484
"banque_populaire","cooperative",-4.346918,48.091004
"banque_populaire","cooperative",-4.330068,48.092484
"banque_populaire","cooperative",-4.010659,47.894337
"banque_populaire","cooperative",-4.010659,47.894337
"banque_populaire","cooperative",-4.402297,48.434676
"banque_populaire","cooperative",-4.249021,48.45079
"banque_populaire","cooperative",-4.069418,48.509909
"banque_populaire","cooperative",-4.773549,48.360204
"banque_populaire","cooperative",-4.285961,47.799176
"banque_populaire","cooperative",-4.281569,47.795417
"banque_populaire","cooperative",-4.31695,48.568414
"banque_populaire","cooperative",-3.628575,47.814422
"banque_populaire","cooperative",-3.825391,48.57599
"banque_populaire","cooperative",-3.827667,48.577031
"banque_populaire","cooperative",-4.375937,47.817269
"banque_populaire","cooperative",-4.213157,47.797829
"banque_populaire","cooperative",-4.371164,48.37661
"banque_populaire","cooperative",-4.371164,48.37661
"banque_populaire","cooperative",-4.50485,48.606435
"banque_populaire","cooperative",-4.590169,48.371342
"banque_populaire","cooperative",-4.223798,47.866896
"banque_populaire","cooperative",-4.223798,47.866896
"banque_populaire","cooperative",-4.097186,47.977326
"banque_populaire","cooperative",-4.106045,47.994489
"banque_populaire","cooperative",-4.099326,47.979497
"banque_populaire","cooperative",-4.139161,47.995973
"banque_populaire","cooperative",-4.102055,47.982121
"banque_populaire","cooperative",-4.105541,47.994829
"banque_populaire","cooperative",-4.105541,47.994829
"banque_populaire","cooperative",-3.548716,47.870801
