"Banque","Type","Longitude","Latitude"
"Société générale","Lucrative",1.197626,48.770407
"Société générale","Lucrative",1.381763,49.014486
"Société générale","Lucrative",0.514654,49.353598
"Société générale","Lucrative",1.15552,49.304635
"Société générale","Lucrative",1.27542,48.907854
"Société générale","Lucrative",1.085983,49.007682
"Société générale","Lucrative",0.929092,48.739237
"Société générale","Lucrative",1.482242,49.09191
"Société générale","Lucrative",1.773173,48.46212
"Société générale","Lucrative",1.166142,48.210127
"Société générale","Lucrative",1.485834,48.446341
"Société générale","Lucrative",1.485834,48.446341
"Société générale","Lucrative",1.51462,48.44878
"Société générale","Lucrative",1.328205,48.06977
"Société générale","Lucrative",1.3766,48.720682
"Société générale","Lucrative",1.680292,48.607662
"Société générale","Lucrative",1.461765,48.439356
"Société générale","Lucrative",1.532592,48.648017
"Société générale","Lucrative",0.821323,48.321346
"Société générale","Lucrative",-4.488467,48.388756
"Société générale","Lucrative",-4.488467,48.388756
"Société générale","Lucrative",-4.492268,48.416341
"Société générale","Lucrative",-4.476321,48.396638
"Société générale","Lucrative",-4.094797,48.196167
"Société générale","Lucrative",-3.919085,47.873309
"Société générale","Lucrative",-4.329049,48.093257
"Société générale","Lucrative",-4.011497,47.893594
"Société générale","Lucrative",-4.401396,48.434669
"Société générale","Lucrative",-4.253259,48.45051
"Société générale","Lucrative",-3.828805,48.578638
"Société générale","Lucrative",-4.221905,47.864326
"Société générale","Lucrative",-4.102884,47.994958
"Société générale","Lucrative",-4.102884,47.994958
"Société générale","Lucrative",-4.084219,47.966276
"Société générale","Lucrative",-3.546443,47.872297
"Société générale","Lucrative",-3.986838,48.683206
"Société générale","Lucrative",4.078175,44.123543
"Société générale","Lucrative",4.078175,44.123543
"Société générale","Lucrative",4.091434,44.105707
"Société générale","Lucrative",4.622382,44.162696
"Société générale","Lucrative",4.641075,43.808485
"Société générale","Lucrative",4.137109,43.535888
"Société générale","Lucrative",4.774747,43.958188
"Société générale","Lucrative",4.362591,43.836854
"Société générale","Lucrative",4.362591,43.836854
"Société générale","Lucrative",4.355541,43.837593
"Société générale","Lucrative",4.364352,43.809746
"Société générale","Lucrative",4.385327,43.833267
