"Banque","Type","Longitude","Latitude","Adresse"
"credit_agricole","cooperative",6.431764,47.551106,"15, place de l'Hotel de Ville  70110 VILLERSEXEL"
"credit_agricole","cooperative",5.759827,47.811066,"Rue Georges Clemenceau  70500 VITREY-SUR-MANCE"
"credit_agricole","cooperative",5.611756,46.755509,"1, Grande rue  39210 VOITEUR"
"credit_agricole","cooperative",5.916754,46.816712,"24 Place du Chalet  39300 Vers-en-Montagne"
"credit_agricole","cooperative",6.839876,47.52497,"56 Rue de Belfort  25600 Vieux-Charmont"
"credit_agricole","cooperative",5.495508,47.04428,"31 grande rue  39100 Villette-les-dole"
"credit_agricole","cooperative",5.737944,46.299806,"14 rue rouget de lisle  39360 Viry"
"credit_agricole","cooperative",6.767348,47.478697,"5 rue du mont bart  25420 Voujeaucourt"
"credit_agricole","cooperative",6.214821,47.065278,"14 route de besançon  25840 Vuillafans"
"credit_agricole","cooperative",-1.534595,48.133196,"16, place de la Mairie  35690 ACIGNE"
"credit_agricole","cooperative",-1.477185,48.005725,"12 Rue du Bois Teilleul  35150 AMANLIS"
"credit_agricole","cooperative",-1.152977,48.057156,"Place du Général de Gaulle  35370 ARGENTRE-DU-PLESSIS"
"credit_agricole","cooperative",-1.701596,48.552852,"9 Rue de Paris  35120 BAGUER-PICAN"
"credit_agricole","cooperative",-1.684712,47.842907,"8, rue du 3 Août 1944  35470 BAIN-DE-BRETAGNE"
"credit_agricole","cooperative",-1.574831,48.426792,"6, rue de la Poterie  35560 BAZOUGES-LA-PEROUSE"
"credit_agricole","cooperative",-1.155194,48.338104,"19 Rue de Paris  35133 BEAUCE"
"credit_agricole","cooperative",-1.945089,48.18061,"Place du Prieuré  35137 BEDEE"
"credit_agricole","cooperative",-1.642304,48.182226,"2 Avenue d'Armorique  35830 BETTON"
"credit_agricole","cooperative",-2.061739,48.165791,"20 Rue de Brocéliande  35360 BOISGERVILLY"
"credit_agricole","cooperative",-1.766691,48.467062,"32 Place de l'Eglise  35270 BONNEMAIN"
"credit_agricole","cooperative",-1.737603,47.928351,"11 Place de l'Église  35890 BOURG DES COMPTES"
"credit_agricole","cooperative",-1.615407,47.994914,"2 Place de l'Église  35230 BOURGBARRE"
"credit_agricole","cooperative",-1.873899,48.059234,"53, rue de Montfort  35310 BREAL SOUS MONTFORT"
"credit_agricole","cooperative",-1.481819,48.110722,"3 Place de l'Église  35530 BRECE"
"credit_agricole","cooperative",-1.897983,48.145156,"10 Rue de Rennes  35160 BRETEIL"
"credit_agricole","cooperative",-1.898496,48.145243,"2 Rue de Rennes  35160 BRETEIL"
"credit_agricole","cooperative",-1.536796,47.951463,"14 Rue d'Anjou  35150 BRIE"
"credit_agricole","cooperative",-2.013754,47.830304,"Le Bourg  35550 BRUC-SUR-AFF"
"credit_agricole","cooperative",-1.747854,48.024945,"1, avenue Jules Tricault  35170 BRUZ"
"credit_agricole","cooperative",-1.75999,48.028887,"Carré Bagatelle Centre Commercial Vert Buisson 1, rue du Grand Bé  35170 BRUZ"
"credit_agricole","cooperative",-1.851596,48.673444,"2 bis, boulevard Thiers  35260 CANCALE"
"credit_agricole","cooperative",-1.607084,48.118059,"12, mail de Bourgchevreuil  35510 CESSON-SEVIGNE"
"credit_agricole","cooperative",-1.615799,47.964786,"1 Rue de Bellevue  35150 CHANTELOUP"
"credit_agricole","cooperative",-1.619983,48.088734,"61, avenue André Bonnin  35135 CHANTEPIE"
"credit_agricole","cooperative",-1.705398,48.041943,"1 Avenue de la Marionnais  35131 CHARTRES-DE-BRETAGNE"
"credit_agricole","cooperative",-1.40435,48.107397,"5 Rue de Bel Air  35220 CHATEAUBOURG"
"credit_agricole","cooperative",-1.399004,48.109848,"57, rue de Paris  35220 CHATEAUBOURG"
"credit_agricole","cooperative",-1.422395,48.130715,"3 Rue du Forgeron  35220 CHATEAUBOURG"
"credit_agricole","cooperative",-1.449658,48.055394,"5 Rue de la Mairie  35410 CHATEAUGIRON"
"credit_agricole","cooperative",-1.511357,48.040675,"Centre Commercial Le Petit Launay  35410 CHATEAUGIRON"
"credit_agricole","cooperative",-1.928854,48.561389,"17 Rue du Pavé Saint-Charles  35430 CHATEAUNEUF-D'ILLE-ET-VILAINE"
"credit_agricole","cooperative",-1.171767,48.21802,"2 rue de Normandie  35210 CHATILLON-EN-VENDELAIS"
"credit_agricole","cooperative",-1.183058,48.226623,"Rue des Rouxières  35210 CHATILLON-EN-VENDELAIS"
"credit_agricole","cooperative",-1.787706,48.05257,"29, avenue de la Mairie  35310 CHAVAGNE"
"credit_agricole","cooperative",-1.629747,48.209011,"3 Rue les Temps Modernes  35250 CHEVAIGNE"
"credit_agricole","cooperative",-1.869864,48.105917,"15 Place du Centre  35310 CINTRE"
"credit_agricole","cooperative",-1.753208,48.41011,"2, boulevard du Mail  35270 COMBOURG"
"credit_agricole","cooperative",-1.24528,48.272303,"Le Bourg  35210 COMBOURTILLE"
"credit_agricole","cooperative",-1.586958,47.977975,"1, parvis de l'église  35150 CORPS NUDS"
"credit_agricole","cooperative",-1.663496,47.937281,"17 Rue Bernard Picoult  35320 CREVIN"
"credit_agricole","cooperative",-1.663289,47.937952,"Place Louis Pétri  35320 CREVIN"
"credit_agricole","cooperative",-2.059836,48.630561,"2, rue de Verdun  35800 DINARD"
"credit_agricole","cooperative",-2.067501,48.635962,"112 Rue de Saint-Enogat  35800 DINARD"
"credit_agricole","cooperative",-1.714589,48.357526,"2 Rue de l'Église  35440 DINGE"
"credit_agricole","cooperative",-1.754504,48.548573,"16, boulevard Deminiac  35120 DOL-DE-BRETAGNE"
"credit_agricole","cooperative",-1.39434,48.071147,"6 Allée Saint-Pierre  35113 DOMAGNE"
"credit_agricole","cooperative",-1.24246,47.995944,"2 Rue du Docteur Ricoux  35680 DOMALAIN"
"credit_agricole","cooperative",-1.244328,47.822422,"1 Contour René Gisteau  35640 EANCE"
"credit_agricole","cooperative",-1.124149,48.099011,"10 Place de l'Église  35500 ERBREE"
"credit_agricole","cooperative",-1.559667,47.830114,"7 Rue du Muguet  35620 ERCE EN LAMEE"
"credit_agricole","cooperative",-1.515826,48.255886,"14 Place de l'Église  35340 ERCE-PRES-LIFFRE"
"credit_agricole","cooperative",-1.424976,47.95729,"21 Rue des Artisans  35150 ESSE"
"credit_agricole","cooperative",-2.044678,47.584689,"12 Rue Grégoire Orain  44460 FEGREAC"
"credit_agricole","cooperative",-1.186373,48.362616,"35 Avenue de Normandie  35300 FOUGERES"
"credit_agricole","cooperative",-1.196981,48.350572,"28, rue Jules Ferry  35300 FOUGERES"
"credit_agricole","cooperative",-2.223986,48.132168,"9 Place du Monument  35290 GAEL"
"credit_agricole","cooperative",-1.519187,48.29705,"26 Rue Jean Morin  35490 GAHARD"
"credit_agricole","cooperative",-1.123757,47.987878,"9 Rue Jean de Gennes  35370 GENNES-SUR-SEICHE"
"credit_agricole","cooperative",-1.790703,48.221153,"7, rue de Dinan  35850 GEVEZE"
"credit_agricole","cooperative",-1.788261,48.22129,"1 Rue de la Mézière  35850 GEVEZE"
"credit_agricole","cooperative",-1.46315,48.245868,"5 Place de l'Église  35140 GOSNE"
"credit_agricole","cooperative",-1.847725,48.006116,"13, place de l'église  35580 GOVEN"
"credit_agricole","cooperative",-1.797693,47.96696,"3 bis, boulevard Victor Edet  35580 GUICHEN"
"credit_agricole","cooperative",-1.77601,48.000958,"46 Rue de Redon  35580 GUICHEN"
"credit_agricole","cooperative",-1.860173,47.919995,"19, rue des Piliers  35580 GUIGNEN"
"credit_agricole","cooperative",-1.721165,48.29825,"9 Place Duine  35440 GUIPEL"
"credit_agricole","cooperative",-1.802109,48.295711,"13 Place de la Mairie  35630 HEDE-BAZOUGES"
"credit_agricole","cooperative",-1.802648,48.294361,"14 Rue Jean Boucher  35630 HEDE-BAZOUGES"
"credit_agricole","cooperative",-1.949956,48.248497,"24 Rue de Rennes  35850 IRODOUER"
"credit_agricole","cooperative",-1.497677,47.959536,"8, Place de la République  35150 JANZE"
"credit_agricole","cooperative",-1.215869,48.319465,"3 Rue du Couesnon  35133 JAVENE"
"credit_agricole","cooperative",-1.817335,48.125411,"1, rue de la Poste  35590 L'HERMITAGE"
"credit_agricole","cooperative",-1.437804,48.183991,"1, rue Théophile Remond  35340 LA BOUEXIERE"
"credit_agricole","cooperative",-1.659104,48.512405,"14 Rue de Fougères  35120 LA BOUSSAC"
"credit_agricole","cooperative",-1.941081,47.929034,"11 Rue de la Mairie  35330 LA CHAPELLE BOUEXIC"
"credit_agricole","cooperative",-1.990912,48.211938,"6 Rue de la Barcane  35360 LA CHAPELLE DU LOU DU LAC"
"credit_agricole","cooperative",-1.894856,47.697951,"27 Gr Grande Rue  35660 LA CHAPELLE-DE-BRAIN"
"credit_agricole","cooperative",-1.734324,48.178137,"4, place Eugène Choux  35520 LA CHAPELLE-DES-FOUGERETZ"
"credit_agricole","cooperative",-1.099454,48.347458,"17 Rue du Relais  35133 LA CHAPELLE-JANSON"
"credit_agricole","cooperative",-1.866247,48.124009,"5 Rue du Commerce  35590 LA CHAPELLE-THOUARAULT"
"credit_agricole","cooperative",-1.687218,47.762863,"2 Rue de l'Europe  35390 LA DOMINELAIS"
"credit_agricole","cooperative",-1.232817,47.941349,"3, place du Champ de Foire  35130 LA GUERCHE-DE-BRETAGNE"
"credit_agricole","cooperative",-1.755568,48.219254,"9 Place de l'Église  35520 LA MEZIERE"
"credit_agricole","cooperative",-1.745323,48.217002,"ZA Beauséjour  35520 LA MEZIERE"
"credit_agricole","cooperative",-2.035112,48.607078,"6 Place de la République  35780 LA RICHARDAIS"
"credit_agricole","cooperative",-2.034725,48.607001,"2 Place de la République  35780 LA RICHARDAIS"
"credit_agricole","cooperative",-1.721948,47.978235,"4 C Rue de l'Hôtel de Ville  35890 LAILLE"
"credit_agricole","cooperative",-1.510715,47.856006,"9 Rue de la Mairie  35320 LALLEU"
"credit_agricole","cooperative",-1.849342,47.719755,"11 Rue Grande Rue  35660 LANGON"
"credit_agricole","cooperative",-1.871111,47.979441,"2 Rue de la Mairie  35580 LASSY"
"credit_agricole","cooperative",-1.60764,47.927571,"5 Place du Commerce  35320 LE PETIT-FOUGERAY"
"credit_agricole","cooperative",-1.797345,48.102591,"Route de l'Hermitage  35650 LE RHEU"
"credit_agricole","cooperative",-1.769682,48.09514,"36 Rue Nationale  35650 LE RHEU"
"credit_agricole","cooperative",-1.613369,47.896037,"6 Place du Calvaire  35320 LE SEL-DE-BRETAGNE"
"credit_agricole","cooperative",-1.609442,47.896,"2, rue Duguesclin  35320 LE SEL-DE-BRETAGNE"
"credit_agricole","cooperative",-1.423603,47.919732,"Le Bourg Neuf  35240 LE THEIL-DE-BRETAGNE"
"credit_agricole","cooperative",-1.429829,47.919367,"22 Rue Amand de Léon des Ormeaux  35240 LE THEIL-DE-BRETAGNE"
"credit_agricole","cooperative",-1.933523,48.069873,"4 Rue de la Forge  35160 LE VERGER"
"credit_agricole","cooperative",-1.775125,48.602514,"5 Place de l'Église  35960 LE VIVIER-SUR-MER"
"credit_agricole","cooperative",-1.225472,48.351752,"Centre Commercial Le Parc - 1 Rue Marion du Faouët  35133 LECOUSSE"
"credit_agricole","cooperative",-1.363694,48.459287,"Rue de Saint-Jean  35460 LES PORTES DU COGLAIS"
"credit_agricole","cooperative",-1.504818,48.214467,"9, rue de Fougères  35340 LIFFRE"
"credit_agricole","cooperative",-1.883317,47.866584,"17 Rue de la Poste  35550 LOHEAC"
"credit_agricole","cooperative",-1.331491,48.048025,"1 Place de l'Église  35680 LOUVIGNE-DE-BAIS"
"credit_agricole","cooperative",-1.124571,48.480677,"26, rue du Général Lariboisière  35420 LOUVIGNE-DU-DESERT"
"credit_agricole","cooperative",-1.367419,48.408899,"18, boulevard du Général Leclerc  35460 MAEN ROCH"
"credit_agricole","cooperative",-1.318342,47.830851,"10, rue Emile Bridel  35640 MARTIGNE-FERCHAUD"
"credit_agricole","cooperative",-2.036928,47.982601,"29 Rue Pierre Porcher  35380 MAXENT"
"credit_agricole","cooperative",-2.065954,48.267264,"4 Place de l'Église  35360 MEDREAC"
"credit_agricole","cooperative",-1.697262,48.217265,"5, place de l'Eglise  35520 MELESSE"
"credit_agricole","cooperative",-1.188828,48.488555,"1 Place Saint-Martin  35420 MELLE"
"credit_agricole","cooperative",-1.913767,48.445443,"36 Rue de la Libération  35720 MESNIL-ROC'H"
"credit_agricole","cooperative",-1.432193,48.295754,"4 Rue de Rennes  35140 MEZIERES-SUR-COUESNON"
"credit_agricole","cooperative",-1.099554,48.085111,"1 bis Rue du Chêne  35370 MONDEVERT"
"credit_agricole","cooperative",-2.051676,48.199261,"1, rue de Beaudouin  35360 MONTAUBAN-DE-BRETAGNE"
"credit_agricole","cooperative",-1.979475,48.065902,"Bourg  35160 MONTERFIL"
"credit_agricole","cooperative",-1.957223,48.139495,"3, boulevard Villebois Mareuil  35160 MONTFORT-SUR-MEU"
"credit_agricole","cooperative",-1.674291,48.30602,"46 Avenue Alexis Rey  35440 MONTREUIL-SUR-ILLE"
"credit_agricole","cooperative",-1.84944,48.072469,"8, avenue du Maréchal Leclerc  35310 MORDELLES"
"credit_agricole","cooperative",-1.609128,48.231829,"17 Rue de l'Illet  35250 MOUAZE"
"credit_agricole","cooperative",-1.37435,48.003482,"Le Pont  35680 MOULINS"
"credit_agricole","cooperative",-1.899846,48.514936,"10 Rue Bienheureuse Thérèse Fantou  35540 Miniac-Morvan"
"credit_agricole","cooperative",-1.667018,48.041689,"29, rue de Rennes  35230 NOYAL-CHATILLON-SUR-SEICHE"
"credit_agricole","cooperative",-1.522835,48.113847,"13, rue Pierre Marchand  35530 NOYAL-SUR-VILAINE"
"credit_agricole","cooperative",-1.668202,47.996036,"1, place de la Mairie  35230 ORGERES"
"credit_agricole","cooperative",-1.772809,48.149938,"1, rue Châteaubriand  35740 PACE"
"credit_agricole","cooperative",-1.191306,48.428032,"19 Rue de la Mairie  35133 PARIGNE"
"credit_agricole","cooperative",-1.828287,48.191897,"21 Rue Principale  35850 PARTHENAY-DE-BRETAGNE"
"credit_agricole","cooperative",-1.946785,47.810141,"19, rue de la Libération  35550 PIPRIAC"
"credit_agricole","cooperative",-1.937063,47.807253,"6 Rue du Stade  35550 PIPRIAC"
"credit_agricole","cooperative",-1.430593,48.009136,"6 Rue du Temple  35150 PIRE-CHANCE"
"credit_agricole","cooperative",-1.749989,47.894525,"3 Place de l'Église  35470 PLECHATEL"
"credit_agricole","cooperative",-1.56524,48.531128,"33, rue de Rennes  35610 PLEINE-FOUGERES"
"credit_agricole","cooperative",-2.097095,48.002348,"39, avenue de la Libération  35380 PLELAN-LE-GRAND"
"credit_agricole","cooperative",-1.848264,48.527114,"8 Rue du Gén de Gaulle  35540 PLERGUER"
"credit_agricole","cooperative",-1.903137,48.39753,"3 Place de l'Église  35720 PLEUGUENEUC"
"credit_agricole","cooperative",-2.059003,48.579923,"2, place du Général de Gaulle  35730 PLEURTUIT"
"credit_agricole","cooperative",-1.26248,48.466154,"26 Rue du Mont Saint-Michel  35420 POILLEY"
"credit_agricole","cooperative",-1.70535,48.017891,"36 Route de Nantes  35131 PONT-PEAN"
"credit_agricole","cooperative",-1.087829,48.218077,"5 RUE DE LA MAIRIE  35210 PRINCE"
"credit_agricole","cooperative",-2.141489,48.249477,"15 Rue de Rennes  35290 QUEDILLAC"
"credit_agricole","cooperative",-2.088007,47.648535,"2 Quai Surcouf  35600 REDON"
"credit_agricole","cooperative",-2.070728,47.66501,"Centre Commercial le Relais 51 rue de Rennes  35600 REDON"
"credit_agricole","cooperative",-2.085658,47.650704,"14 Rue Victor Hugo  35600 REDON"
"credit_agricole","cooperative",-1.675912,48.099415,"Centre Commercial Alma  35200 RENNES"
"credit_agricole","cooperative",-1.69923,48.129217,"5, place Eugène Aulnette  35000 RENNES"
"credit_agricole","cooperative",-1.688645,48.112482,"6 bis, rue de Brest  35000 RENNES"
"credit_agricole","cooperative",-1.690824,48.092601,"266, rue de Nantes BP 1411  35015 RENNES"
"credit_agricole","cooperative",-1.671785,48.107448,"7, rue St-Hélier  35000 RENNES"
"credit_agricole","cooperative",-1.676882,48.114823,"24 Rue Saint-Melaine  35000 Rennes"
"credit_agricole","cooperative",-1.667559,48.08611,"Centre Commercial Italie 2 rue de Suisse  35200 RENNES"
"credit_agricole","cooperative",-1.675248,48.098767,"43, rue de l'Alma  35000 RENNES"
"credit_agricole","cooperative",-1.655659,48.098275,"1, boulevard Léon Bourgeois  35200 RENNES"
"credit_agricole","cooperative",-1.682307,48.107664,"25 Rue du Pré Perche  35000 RENNES"
"credit_agricole","cooperative",-1.63302,48.131068,"Centre Commercial Allée Morvan Le Besque  35700 RENNES"
"credit_agricole","cooperative",-1.707368,48.10928,"87, rue de Lorient  35000 RENNES"
"credit_agricole","cooperative",-1.661743,48.122144,"134, rue de Fougères  35700 RENNES"
"credit_agricole","cooperative",-1.680035,48.108373,"9 Rue de Nemours  35000 RENNES"
"credit_agricole","cooperative",-1.679136,48.110682,"4, rue d'Orléans  35000 RENNES"
"credit_agricole","cooperative",-1.657239,48.114509,"100, rue de Paris  35000 RENNES"
"credit_agricole","cooperative",-1.650839,48.095634,"Centre Commercial de la Poterie 2 place de Ronceray  35200 RENNES"
"credit_agricole","cooperative",-1.684458,48.122879,"157, rue de Saint-Malo  35000 RENNES"
"credit_agricole","cooperative",-1.683636,48.112259,"2 Place de la Trinité  35000 RENNES"
"credit_agricole","cooperative",-1.708849,48.121257,"66 Centre Commercial Kennedy  35000 RENNES"
"credit_agricole","cooperative",-1.693776,48.104902,"1, boulevard Voltaire  35000 RENNES"
"credit_agricole","cooperative",-1.379679,47.913375,"22, place Saint-Pierre  35240 RETIERS"
"credit_agricole","cooperative",-1.491827,48.384245,"13 Route du Mont Saint-Michel  35490 ROMAZY"
"credit_agricole","cooperative",-1.891498,48.213451,"11, rue des Templiers  35850 ROMILLE"
"credit_agricole","cooperative",-1.592418,48.588179,"4 Rue de la Margasse  35610 ROZ-SUR-COUESNON"
"credit_agricole","cooperative",-1.587981,47.915812,"11 Rue des Paludiers  35320 SAULNIERES"
"credit_agricole","cooperative",-1.535617,48.333063,"23, place de la Mairie  35490 SENS-DE-BRETAGNE"
"credit_agricole","cooperative",-1.460661,48.121044,"2, rue du Général de Gaulle  35530 SERVON-SUR-VILAINE"
"credit_agricole","cooperative",-2.078852,47.77607,"14 Rue Onffroy de la Rosière  35550 SIXT-SUR-AFF"
"credit_agricole","cooperative",-1.523338,48.509347,"7b Rue de la Forge  35610 SOUGEAL"
"credit_agricole","cooperative",-1.659373,48.248972,"Place de la Mairie  35250 ST GERMAIN SUR ILLE"
"credit_agricole","cooperative",-1.2385,48.188992,"1 bis Rue de l'Église  35500 TAILLIS"
"credit_agricole","cooperative",-1.926237,48.108517,"13 Rue de Bréal  35160 TALENSAC"
"credit_agricole","cooperative",-1.537069,47.806476,"3 Rue Andrée Récipon  35620 TEILLAY"
"credit_agricole","cooperative",-1.581061,48.156192,"15, allée du Marché  35235 THORIGNE-FOUILLARD"
"credit_agricole","cooperative",-1.478956,47.853921,"9 Rue de la Libération  35134 THOURIE"
"credit_agricole","cooperative",-1.839927,48.327379,"Centre Commercial 'Les Petites Douves' Avenue des Trente  35190 TINTENIAC"
"credit_agricole","cooperative",-1.588111,48.496316,"15 Rue de Villecartier  35610 TRANS-LA-FORET"
"credit_agricole","cooperative",-1.302107,48.176622,"1, rue Joseph Aubert  35450 VAL D'IZE"
"credit_agricole","cooperative",-1.602279,48.045896,"9, rue de Chateaubriant  35770 VERN-SUR-SEICHE"
"credit_agricole","cooperative",-1.754598,48.119097,"Centre Commercial 12 rue de Rennes  35132 VEZIN-LE-COQUET"
"credit_agricole","cooperative",-1.783038,48.248002,"4 Place de l'Église  35630 VIGNOC"
"credit_agricole","cooperative",-1.198367,48.123421,"32 Boulevard de Laval  35500 VITRE"
"credit_agricole","cooperative",-1.208885,48.123281,"6, boulevard St Martin  35503 VITRE"
"credit_agricole","cooperative",-1.212912,48.111233,"23, rue de Redon  35500 VITRE"
"credit_agricole","cooperative",3.471721,43.314922,"1, RUE RICHELIEU  34300 AGDE"
"credit_agricole","cooperative",3.484389,43.304266,"37 BOULEVARD DU SOLEIL  34300 AGDE"
"credit_agricole","cooperative",4.189443,43.567103,"RUE AMIRAL COURBET  30220 AIGUES MORTES"
"credit_agricole","cooperative",4.20766,43.684136,"AVENUE DES ANCIENS COMBATTANTS  30470 AIMARGUES"
"credit_agricole","cooperative",4.07794,44.123201,"9 RUE DU 19 MARS 1962  30100 ALES"
"credit_agricole","cooperative",4.080091,44.124215,"10 PLACE HENRI BARBUSSE  30100 ALES"
"credit_agricole","cooperative",4.091605,44.135899,"ESPLANADE DE CLAVIERES  30100 ALES"
"credit_agricole","cooperative",4.105643,44.113453,"630 ROUTE D'UZES ROND POINT DU PONT DU GARD  30100 ALES"
"credit_agricole","cooperative",4.088222,44.105624,"CENTRE COMMERCIAL ROCADE SUD AVENUE OLIVIER DE SERRES  30100 ALES"
"credit_agricole","cooperative",3.987229,44.053866,"3 PLAN DE BRIE  30140 ANDUZE"
"credit_agricole","cooperative",4.680093,43.890694,"27 BOULEVARD GAMBETTA  30390 ARAMON"
"credit_agricole","cooperative",4.618494,44.16611,"2 COURS LADROIT  30200 BAGNOLS SUR CEZE"
"credit_agricole","cooperative",4.619058,44.155561,"45 AVENUE DE LA MAYRE  30200 BAGNOLS SUR CEZE"
"credit_agricole","cooperative",4.009135,43.659219,"Parc des Ballius, Rue des Écoles, 34670 Baillargues"
"credit_agricole","cooperative",3.690555,43.464594,"10 CENTRE COMMERCIAL BALARUC LOISIRS  34540 BALARUC LE VIEUX"
"credit_agricole","cooperative",3.67925,43.441775,"3 BIS, AVENUE DES THERMES ROMAINS  34540 BALARUC LES BAINS"
"credit_agricole","cooperative",4.347951,44.308923,"1 RUE SAINT MICHEL  30430 BARJAC"
"credit_agricole","cooperative",4.645481,43.805576,"28 QUAI DU GENERAL DE GAULLE  30300 BEAUCAIRE"
"credit_agricole","cooperative",4.612381,43.815126,"FORUM DES MILLIAIRES 130 AVENUE AVITUS  30300 BEAUCAIRE"
"credit_agricole","cooperative",3.15938,43.615592,"43, RUE DE LA REPUBLIQUE  34600 BEDARIEUX"
"credit_agricole","cooperative",1.95862,42.816466,"ROUTE NATIONALE  11340 BELCAIRE"
"credit_agricole","cooperative",4.515374,43.755042,"10 ROUTE DE BEAUCAIRE  30127 BELLEGARDE"
"credit_agricole","cooperative",1.747165,43.198893,"6 AVENUE DU PONT DE L'HERS  11420 BELPECH"
"credit_agricole","cooperative",2.093488,43.124257,"ROUTE DE BELLEGARDE  11240 BELVEZE DU RAZES"
"credit_agricole","cooperative",3.20756,43.338079,"IMMEUBLE LE BRENUS 7, PLACE DES ALLIES  34500 BEZIERS"
"credit_agricole","cooperative",3.239359,43.350375,"12 BOULEVARD MARECHAL JUIN  34566 BEZIERS"
"credit_agricole","cooperative",3.219411,43.345948,"55, BOULEVARD FREDERIC MISTRAL  34500 BEZIERS"
"credit_agricole","cooperative",3.183274,43.328633,"CENTRE COMMERCIAL POLYGONE BÉZIERS  34500 BEZIERS"
"credit_agricole","cooperative",4.427093,43.800605,"PLACE DE LA MADONE  30230 BOUILLARGUES"
"credit_agricole","cooperative",2.114238,43.242811,"25, AVENUE DU GENERAL DE GAULLE  11150 BRAM"
"credit_agricole","cooperative",4.38082,43.799421,"ZONE EURO 2000 AVENUE DE LA DAME  30132 CAISSARGUES"
"credit_agricole","cooperative",4.192395,43.786711,"1 RUE DE PLAISANCE  30420 CALVISSON"
"credit_agricole","cooperative",3.044904,43.32734,"PLACE GAMBETTA  34310 CAPESTANG"
"credit_agricole","cooperative",4.009135,43.659219,"Parc des Ballius, Rue des Écoles, 34670 Baillargues"
"credit_agricole","cooperative",2.341072,43.220411,"126 AVENUE DU PRESIDENT ROOSEVELT  11000 CARCASSONNE"
"credit_agricole","cooperative",2.367911,43.236156,"Z.I. PONT ROUGE 445 RUE MAGELLAN  11000 CARCASSONNE"
"credit_agricole","cooperative",2.369875,43.208722,"99-101 , Avenue du Général Leclerc  11000 CARCASSONNE"
"credit_agricole","cooperative",2.311588,43.202835,"205 RUE PAUL HENRI MOUTON  11000 CARCASSONNE"
"credit_agricole","cooperative",3.896104,43.632286,"9, AVENUE ARISTIDE BRIAND BP 24  34170 CASTELNAU LE LEZ"
"credit_agricole","cooperative",1.952647,43.317448,"23, COURS DE LA REPUBLIQUE  11400 CASTELNAUDARY"
"credit_agricole","cooperative",3.983704,43.676696,"24 BIS, AVENUE DE MONTPELLIER  34160 CASTRIES"
"credit_agricole","cooperative",4.262825,43.822174,"Route de Sommières Rond Point Intermarché  30820 CAVEIRAC"
"credit_agricole","cooperative",3.103397,43.391196,"10, AVENUE JEAN JAURES  34370 CAZOULS LES BEZIERS"
"credit_agricole","cooperative",2.006449,42.983298,"COURS D'AGUESSEAU  11230 CHALABRE"
"credit_agricole","cooperative",3.434074,43.626856,"2, ALLEE ROGER SALENGRO  34800 CLERMONT L'HERAULT"
"credit_agricole","cooperative",3.051248,43.228992,"55 AVENUE DE TOULOUSE  11110 COURSAN"
"credit_agricole","cooperative",2.817182,42.996865,"1 CHEMIN DE SAINT-JUST  11360 Durban-Corbières"
"credit_agricole","cooperative",2.221146,42.934547,"13, RUE GAMBETTA  11260 ESPERAZA"
"credit_agricole","cooperative",3.778357,43.547725,"42 Avenue Georges Clémenceau  34690 FABREGUES"
"credit_agricole","cooperative",4.571405,43.704557,"Route de Nîmes  30300 FOURQUES"
"credit_agricole","cooperative",3.756383,43.447166,"8, BOULEVARD GAMBETTA  34110 FRONTIGNAN"
"credit_agricole","cooperative",3.46595,43.382863,"Place de la République  34510 Florensac"
"credit_agricole","cooperative",3.708612,43.933841,"10, AVENUE PASTEUR  34190 GANGES"
"credit_agricole","cooperative",4.34687,43.7281,"RUE DU PRESBYTERE  30510 GENERAC"
"credit_agricole","cooperative",3.711799,43.497472,"24 AVENUE DE BEZIERS  34770 GIGEAN"
"credit_agricole","cooperative",2.868292,43.268099,"LE CHATEAU  11120 GINESTAS"
"credit_agricole","cooperative",3.804765,43.646801,"13 ROUTE DE MONTPELLIER  34790 GRABELS"
"credit_agricole","cooperative",3.633992,44.784217,"PLACE SAINT MICHEL  48600 GRANDRIEU"
"credit_agricole","cooperative",3.086364,43.106914,"1, RUE DE LA REPUBLIQUE  11430 GRUISSAN"
"credit_agricole","cooperative",3.544102,43.650917,"302 PLACE DE L'ETOILE, ZAC LA CROIX  34150 Gignac"
"credit_agricole","cooperative",3.907856,43.6619,"ESPACE BOCAUD LIEU DIT LA PLAINE  34830 JACOU"
"credit_agricole","cooperative",3.806817,43.611865,"ROUTE DE ST GEORGES  34990 JUVIGNAC"
"credit_agricole","cooperative",4.259918,43.923165,"ZAC LE PETIT VERGER  30190 LA CALMETTE"
"credit_agricole","cooperative",3.214794,44.431697,"PLACE DU PRE COMMUN  48500 LA CANOURGUE"
"credit_agricole","cooperative",4.029187,44.211073,"3 RUE SAINT ELOI  30110 LA GRAND COMBE"
"credit_agricole","cooperative",4.089545,43.559055,"RESIDENCE ISIS 87 AVENUE DE L'EUROPE  34280 LA GRANDE MOTTE"
"credit_agricole","cooperative",2.703685,43.600811,"191 RUE DE LA POTERNE  34330 LA SALVETAT SUR AGOUT"
"credit_agricole","cooperative",3.082213,43.594349,"18, AVENUE CHARCOT  34240 LAMALOU LES BAINS"
"credit_agricole","cooperative",3.855697,44.727309,"8 BOULEVARD DES CAPUCINS  48300 LANGOGNE"
"credit_agricole","cooperative",3.904154,43.570022,"CENTRE COMMERCIAL JACQUES D'ARAGON  34970 LATTES"
