"Banque","Type","Adresse"
"Société Générale","Lucrative","1 QUAI JACOUTOT67000 STRASBOURG"
"Société Générale","Lucrative","1 PL GUTENBERG67000 STRASBOURG"
"Société Générale","Lucrative","255 RTE DE MITTELHAUSBERGEN67200 STRASBOURG"
"Société Générale","Lucrative","65 RTE DES ROMAINS67200 STRASBOURG"
"Société Générale","Lucrative","267 AV DE COLMAR67100 STRASBOURG"
"Société Générale","Lucrative","8 PL SEBASTIEN BRANT67000 STRASBOURG"
"Société Générale","Lucrative","1 RUE NATIONALE67160 WISSEMBOURG"
"Société Générale","Lucrative","26 RUE CHARLES DE GAULLE68130 ALTKIRCH"
"Société Générale","Lucrative","3 A RUE POINCARE68700 CERNAY"
"Société Générale","Lucrative","17 RUE DES TETES68000 COLMAR"
"Société Générale","Lucrative","197 AV D ALSACE68000 COLMAR"
"Société Générale","Lucrative","24 AV DE LA LIBERTE68000 COLMAR"
"Société Générale","Lucrative","17 RUE DE LA REPUBLIQUE68500 GUEBWILLER"
"Société Générale","Lucrative","2 RUE DE BRUXELLES68260 KINGERSHEIM"
"Société Générale","Lucrative","36 RUE PAUL CEZANNE68200 MULHOUSE"
"Société Générale","Lucrative","2 BD DE L'EUROPE68100 MULHOUSE"
"Société Générale","Lucrative","34 RUE PAUL CEZANNE68200 MULHOUSE"
"Société Générale","Lucrative","2 AV DE RIEDISHEIM68100 MULHOUSE"
"Société Générale","Lucrative","3 RUE BARTHOLDI68400 RIEDISHEIM"
"Société Générale","Lucrative","2 RTE DE L'ILE NAPOLEON68170 RIXHEIM"
"Société Générale","Lucrative","4 RUE DE HUNINGUE68300 SAINT-LOUIS"
"Société Générale","Lucrative","3 RUE KLEBER68800 THANN"
"Société Générale","Lucrative","1 PL HIRSCHBERG69530 BRIGNAIS"
"Société Générale","Lucrative","70 AV DE LATTRE DE TASSIGNY69500 BRON"
"Société Générale","Lucrative","84 RUE PASTEUR69300 CALUIRE-ET-CUIRE"
"Société Générale","Lucrative","71 AV LANESSAN69410 CHAMPAGNE-AU-MONT-D'OR"
"Société Générale","Lucrative","5 RUE DE LA REPUBLIQUE69680 CHASSIEU"
"Société Générale","Lucrative","95 AV EDOUARD MILLAUD69290 CRAPONNE"
"Société Générale","Lucrative","134 AV JEAN JAURES69150 DECINES-CHARPIEU"
"Société Générale","Lucrative","PL DE LA LIBERATION69130 ECULLY"
"Société Générale","Lucrative","39 RUE DE LA REPUBLIQUE69740 GENAS"
"Société Générale","Lucrative","4 RUE GAMBETTA69700 GIVORS"
"Société Générale","Lucrative","38 R CHARLES DE GAULLE69210 L'ARBRESLE"
"Société Générale","Lucrative","1 BD DES BROTTEAUX69006 LYON"
"Société Générale","Lucrative","56 CRS CHARLEMAGNE69002 LYON"
"Société Générale","Lucrative","11 PL CROIX ROUSSE69004 LYON"
"Société Générale","Lucrative","74 AV TONY GARNIER69007 LYON"
"Société Générale","Lucrative","6 RUE DE LA REPUBLIQUE69001 LYON"
"Société Générale","Lucrative","74 AV TONY GARNIER69007 LYON"
"Société Générale","Lucrative","74 AV TONY GARNIER69007 LYON"
"Société Générale","Lucrative","62 BD DES ETATS-UNIS69008 LYON"
"Société Générale","Lucrative","100 CRS GAMBETTA69007 LYON"
"Société Générale","Lucrative","237 RUE MARCEL MERIEUX69007 LYON"
"Société Générale","Lucrative","7 PL JEAN MACE69007 LYON"
"Société Générale","Lucrative","91 CRS LAFAYETTE69006 LYON"
"Société Générale","Lucrative","188 AV FRERES LUMIERE69008 LYON"
"Société Générale","Lucrative","82 CRS DU DOCTEUR LONG69003 LYON"
"Société Générale","Lucrative","13 Crs F, Cr Franklin Roosevelt, 69006 Lyon"
"Société Générale","Lucrative","74 AV TONY GARNIER69007 LYON"
"Société Générale","Lucrative","74 AV TONY GARNIER69007 LYON"
"Société Générale","Lucrative","20 BD EUGENE DERUELLE69003 LYON"
"Société Générale","Lucrative","12 PL CARNOT69002 LYON"
"Société Générale","Lucrative","74 AV TONY GARNIER69007 LYON"
"Société Générale","Lucrative","72 AV DU POINT DU JOUR69005 LYON"
"Société Générale","Lucrative","6 RUE DE LA REPUBLIQUE69001 LYON"
"Société Générale","Lucrative","34 T AV LACASSAGNE69003 LYON"
"Société Générale","Lucrative","54 CRS GAMBETTA69007 LYON"
"Société Générale","Lucrative","18 RUE DU CHAPEAU ROUGE69009 LYON"
"Société Générale","Lucrative","19 RUE VICTOR HUGO69002 LYON"
"Société Générale","Lucrative","23 RUE LOUIS SAULNIER69330 MEYZIEU"
"Société Générale","Lucrative","10 RUE DU 19 MARS 196269780 MIONS"
"Société Générale","Lucrative","1 RUE VICTOR HUGO69250 NEUVILLE SUR SAONE"
"Société Générale","Lucrative","15 RUE VOLTAIRE69600 OULLINS"
"Société Générale","Lucrative","2843 RTE DE STRASBOURG69140 RILLIEUX"
"Société Générale","Lucrative","65 AV JEAN JAURES69190 ST-FONS"
"Société Générale","Lucrative","13 PL DES TERREAUX69590 SAINT SYMPHORIEN SUR COISE"
"Société Générale","Lucrative","MONTEE DU CHATEAU69720 SAINT-BONNET-DE-MURE"
"Société Générale","Lucrative","24 RUE HENRI MARECHAL69800 SAINT PRIEST"
"Société Générale","Lucrative","4 PLACE DU MARECHAL JOFFRE69230 ST GENIS LAVAL"
"Société Générale","Lucrative","12 BD BARON DU MARAIS69110 STE-FOY-LES-LYON"
"Société Générale","Lucrative","PL COLLIO69170 TARARE"
"Société Générale","Lucrative","4 AV GENERAL LECLERC69160 TASSIN-LA-DEMI-LUNE"
"Société Générale","Lucrative","48 RUE DE LA REPUBLIQUE69120 VAULX EN VELIN"
"Société Générale","Lucrative","32 RUE CARNOT69200 VENISSIEUX"
"Société Générale","Lucrative","78 RUE PAUL BERT69400 VILLEFRANCHE-SUR-SAONE"
"Société Générale","Lucrative","600 BD ALBERT CAMUS69400 VILLEFRANCHE-SUR-SAONE"
"Société Générale","Lucrative","600 BD ALBERT CAMUS69400 VILLEFRANCHE SUR SAONE"
"Société Générale","Lucrative","34 AV ROGER SALENGRO69100 VILLEURBANNE"
"Société Générale","Lucrative","50 CRS EMILE ZOLA69100 VILLEURBANNE"
"Société Générale","Lucrative","234 RUE DU 4 AOUT 178969100 VILLEURBANNE"
"Société Générale","Lucrative","41 CRS TOLSTOI69100 VILLEURBANNE"
"Société Générale","Lucrative","1 RUE MAR. DE TASSIGNY70400 HERICOURT"
"Société Générale","Lucrative","24 AV DE LA REPUBLIQUE70200 LURE"
"Société Générale","Lucrative","33 RUE PAUL MOREL70000 VESOUL"
"Société Générale","Lucrative","23B AV GAL GAULLE71400 AUTUN"
"Société Générale","Lucrative","13 RUE DE LA FERTE71150 CHAGNY"
"Société Générale","Lucrative","18 BD LA REPUBLIQUE71100 CHALON-SUR-SAONE"
"Société Générale","Lucrative","18 BD DE LA REPUBLIQUE71100 CHALON-SUR-SAONE"
"Société Générale","Lucrative","60 Q GDE R.DE LA COUPEE71850 CHARNAY-L-MACON"
"Société Générale","Lucrative","60 Q GRANDE RUE DE LA COUPEE71850 CHARNAY-LES-MACON"
"Société Générale","Lucrative","36 AV CONDORCET71880 CHATENOY LE ROYAL"
"Société Générale","Lucrative","17 RUE FILATERIE71250 CLUNY"
"Société Générale","Lucrative","3 PL DE L'EGLISE71160 DIGOIN"
"Société Générale","Lucrative","4 RUE DE LA REPUBLIQUE71130 GUEUGNON"
"Société Générale","Lucrative","ESP FRANCOIS MITTERRAND71200 LE CREUSOT"
"Société Générale","Lucrative","63 GRANDE RUE71500 LOUHANS"
"Société Générale","Lucrative","25 RUE DE LA BARRE71000 MACON"
"Société Générale","Lucrative","14 RUE CARNOT71300 MONTCEAU-LES-MINES"
"Société Générale","Lucrative","44 AV CH DE GAULLE71600 PARAY-LE-MONIAL"
"Société Générale","Lucrative","RUE AUGUSTE MARTIN C.COM71100 SAINT-REMY"
"Société Générale","Lucrative","13 RUE DE LA REPUBLIQUE71700 TOURNUS"
"Société Générale","Lucrative","CTRE CIAL PRINCIPAL72700 ALLONNES"
"Société Générale","Lucrative","31 RUE DENFERT ROCHEREAU72400 LA-FERTE-BERNARD"
"Société Générale","Lucrative","19 RUE CARNOT72200 LA FLECHE"
"Société Générale","Lucrative","43 PL DE LA REPUBLIQUE72000 LE MANS"
"Société Générale","Lucrative","127 AV RHIN ET DANUBE72000 LE MANS"
"Société Générale","Lucrative","43 PL DE LA REPUBLIQUE72000 LE MANS"
"Société Générale","Lucrative","RTE DE BONNETABLE72000 LE MANS"
"Société Générale","Lucrative","51 BD WINSTON CHURCHILL72100 LE MANS"
"Société Générale","Lucrative","22 PL RAPHAEL ELIZEE72300 SABLE-SUR-SARTHE"
"Société Générale","Lucrative","12 PL CARNOT73100 AIX-LES-BAINS"
"Société Générale","Lucrative","84 RUE LA REPUBLIQUE73200 ALBERTVILLE"
"Société Générale","Lucrative","87 AV DU CENTENAIRE73700 BOURG-ST-MAURICE"
"Société Générale","Lucrative","1265 AV DE CHAMBERY73190 CHALLES LES EAUX"
"Société Générale","Lucrative","10 BD DE LA COLONNE73000 CHAMBERY"
"Société Générale","Lucrative","267 AV DU COMTE VERT73000 CHAMBERY"
"Société Générale","Lucrative","10 BD DE LA COLONNE73000 CHAMBERY"
"Société Générale","Lucrative","60 RUE DES ALLOBROGES73290 LA MOTTE SERVOLEX"
"Société Générale","Lucrative","132 AV DE LA GARE73600 MOUTIERS"
"Société Générale","Lucrative","123 RUE LA LIBERATION73300 SAINT-JEAN-DE-MAURIENNE"
"Société Générale","Lucrative","120 RTE DE LA ROCHE74800 AMANCY"
"Société Générale","Lucrative","9B RUE ROYALE74000 ANNECY"
"Société Générale","Lucrative","129 AV DE GENEVE74000 ANNECY"
"Société Générale","Lucrative","9 B RUE ROYALE74000 ANNECY"
"Société Générale","Lucrative","32 AV DE LA REPUBLIQUE74960 CRAN-GEVRIER"
"Société Générale","Lucrative","9 B RUE ROYALE74000 ANNECY"
"Société Générale","Lucrative","RUE DES POMMARIES74940 ANNECY-LE-VIEUX"
"Société Générale","Lucrative","14 AV CHAMP FLEURI74600 SEYNOD"
"Société Générale","Lucrative","10 PL HOTEL DE VILLE74100 ANNEMASSE"
"Société Générale","Lucrative","10 PL DE L'HOTEL DE VILLE74100 ANNEMASSE"
"Société Générale","Lucrative","101 RUE DU PONT74130 BONNEVILLE"
"Société Générale","Lucrative","205 AV MICHEL CROZ74400 CHAMONIX"
"Société Générale","Lucrative","3 GRAND-RUE74300 CLUSES"
"Société Générale","Lucrative","3 GRAND RUE74300 CLUSES"
"Société Générale","Lucrative","1 AV JEAN LEGER74500 EVIAN-LES-BAINS"
"Société Générale","Lucrative","118 RTE DE GENEVE74240 GAILLARD"
"Société Générale","Lucrative","34 RTE DE PARIS74330 LA BALME DE SILLINGY"
"Société Générale","Lucrative","352 RUE CHARLES FEIGE74120 MEGEVE"
"Société Générale","Lucrative","13 AV GANTIN74150 RUMILLY"
"Société Générale","Lucrative","66 AV DE LA GARE74700 SALLANCHES"
"Société Générale","Lucrative","3887 RTE D'ALBERTVILLE74320 SEVRIER"
"Société Générale","Lucrative","5 PL DU GENERAL DE GAULLE74160 ST JULIEN EN GENEVOIS"
"Société Générale","Lucrative","101 AV GEN DE GAULLE74200 THONON LES BAINS"
"Société Générale","Lucrative","3 PL DES ARTS74200 THONON-LES-BAINS"
"Société Générale","Lucrative","14 RUE DE LA TOURNETTE74290 VEYRIER DU LAC"
"Société Générale","Lucrative","2B RUE DES VOIRONS74100 VILLE-LA-GRAND"
"Société Générale","Lucrative","29 BD HAUSSMANN75009 PARIS"
"Société Générale","Lucrative","PL JACQUES ROUCHE75009 PARIS"
"Société Générale","Lucrative","113 B BD DE L'HOPITAL75013 PARIS"
"Société Générale","Lucrative","221 RUE SAINT JACQUES75005 PARIS"
"Société Générale","Lucrative","10 PL VICTOR HUGO75016 PARIS"
"Société Générale","Lucrative","91 AV DES CHAMPS ELYSEES75008 PARIS"
"Société Générale","Lucrative","24-26 RUE ND VICTOIRES75002 PARIS"
"Société Générale","Lucrative","10 RUE THENARD75005 PARIS"
"Société Générale","Lucrative","11-13 RUE LOBINEAU75006 PARIS"
"Société Générale","Lucrative","36 RUE DE SAINT-PETERSBOURG75008 PARIS"
"Société Générale","Lucrative","29 BD HAUSSMANN75009 PARIS"
"Société Générale","Lucrative","17 RUE SARRETTE75014 PARIS"
"Société Générale","Lucrative","144 BD DE CHARONNE75020 PARIS"
"Société Générale","Lucrative","8 AV PRESIDENT WILSON75116 PARIS"
"Société Générale","Lucrative","28 RUE D'ASSAS75006 PARIS"
"Société Générale","Lucrative","118 RUE LA FONTAINE75016 PARIS"
"Société Générale","Lucrative","5 RUE SAINT-ANTOINE75004 PARIS"
"Société Générale","Lucrative","68 RUE LEGENDRE75017 PARIS"
"Société Générale","Lucrative","17 AV SAINT MANDE75012 PARIS"
"Société Générale","Lucrative","3 RUE REBEVAL75019 PARIS"
"Société Générale","Lucrative","10 AV LEDRU ROLLIN75012 PARIS"
"Société Générale","Lucrative","27 BD DE GRENELLE75015 PARIS"
"Société Générale","Lucrative","64 RUE BONAPARTE75006 PARIS"
"Société Générale","Lucrative","1 RUE DE MOUZAIA75019 PARIS"
"Société Générale","Lucrative","17 RUE BOULAINVILLIERS75016 PARIS"
"Société Générale","Lucrative","134 RUE REAUMUR75002 PARIS"
"Société Générale","Lucrative","78 AV DE BRETEUIL75015 PARIS"
"Société Générale","Lucrative","63 RUE DAUPHINE75006 PARIS"
"Société Générale","Lucrative","132 RUE REAUMUR75002 PARIS"
"Société Générale","Lucrative","132 RUE REAUMUR75002 PARIS"
"Société Générale","Lucrative","132 RUE REAUMUR75002 PARIS"
"Société Générale","Lucrative","132 RUE REAUMUR75002 PARIS"
"Société Générale","Lucrative","4 PL COLONEL BOURGOIN75012 PARIS"
"Société Générale","Lucrative","91 AV CHAMPS ELYSEES75008 PARIS"
"Société Générale","Lucrative","5 PL CHARLES MICHELS75015 PARIS"
"Société Générale","Lucrative","166 BD VOLTAIRE75011 PARIS"
"Société Générale","Lucrative","1 RUE TURGOT75009 PARIS"
"Société Générale","Lucrative","189 RUE CONVENTION75015 PARIS"
"Société Générale","Lucrative","91 AV DE WAGRAM75017 PARIS"
"Société Générale","Lucrative","61 RUE CUSTINE75018 PARIS"
"Société Générale","Lucrative","197 AV DAUMESNIL75012 PARIS"
"Société Générale","Lucrative","5 AV DU GAL LECLERC75014 PARIS"
"Société Générale","Lucrative","6 RUE DE LYON75012 PARIS"
"Société Générale","Lucrative","131 RUE DE SEVRES75006 PARIS"
"Société Générale","Lucrative","40 AV MOTTE PICQUET75007 PARIS"
"Société Générale","Lucrative","91 AV CHAMPS ELYSEES75008 PARIS"
"Société Générale","Lucrative","91 AV DES CHAMPS ELYSEES75008 PARIS"
"Société Générale","Lucrative","91 AV DES CHAMPS ELYSEES75008 PARIS"
"Société Générale","Lucrative","100 AV DE CLICHY75017 PARIS"
"Société Générale","Lucrative","33 AV DE WAGRAM75017 PARIS"
"Société Générale","Lucrative","96 RUE DU ROCHER75008 PARIS"
"Société Générale","Lucrative","42 AV FELIX FAURE75015 PARIS"
"Société Générale","Lucrative","86 AV DE FLANDRE75019 PARIS"
"Société Générale","Lucrative","136 AV DE MALAKOFF75116 PARIS"
"Société Générale","Lucrative","PALAIS DE L'UNESCO75007 PARIS"
"Société Générale","Lucrative","1 AV DE FRIEDLAND75008 PARIS"
"Société Générale","Lucrative","73 AV DU MAINE75014 PARIS"
"Société Générale","Lucrative","5 PL GAMBETTA75020 PARIS"
"Société Générale","Lucrative","68 BD DE STRASBOURG75010 PARIS"
"Société Générale","Lucrative","38 RUE GAY LUSSAC75005 PARIS"
"Société Générale","Lucrative","8 RUE ELSA MORANTE75013 PARIS"
"Société Générale","Lucrative","87 RUE DE GERGOVIE75014 PARIS"
"Société Générale","Lucrative","26 AV DES GOBELINS75013 PARIS"
"Société Générale","Lucrative","47 BD GOUVION ST-CYR75017 PARIS"
"Société Générale","Lucrative","39 RUE DU COMMERCE75015 PARIS"
"Société Générale","Lucrative","79 AV DE ST-OUEN75017 PARIS"
"Société Générale","Lucrative","PL JACQUES ROUCHE75009 PARIS"
"Société Générale","Lucrative","172 AV VICTOR HUGO75116 PARIS"
"Société Générale","Lucrative","14 RUE DES DEUX PONTS75004 PARIS"
"Société Générale","Lucrative","36 RUE DE BOURGOGNE75007 PARIS"
"Société Générale","Lucrative","19 AV D'ITALIE75013 PARIS"
"Société Générale","Lucrative","55 RUE JEANNE D ARC75013 PARIS"
"Société Générale","Lucrative","32 RUE JOUFFROY- D'ABBANS75017 PARIS"
"Société Générale","Lucrative","165-167 RUE DE BELLEVILLE75019 PARIS 19EM-ARRONDISSEMENT"
"Société Générale","Lucrative","6 RUE DU POTEAU75018 PARIS"
"Société Générale","Lucrative","43 AV KLEBER75116 PARIS"
"Société Générale","Lucrative","14 RUE DE LA CHAPELLE75018 PARIS"
"Société Générale","Lucrative","36 RUE DE SAINT-PETERSBOURG75008 PARIS"
"Société Générale","Lucrative","198 AV JEAN JAURES75019 PARIS"
"Société Générale","Lucrative","59 RUE LA CONVENTION75015 PARIS"
"Société Générale","Lucrative","12 AV DE LAUMIERE75019 PARIS"
"Société Générale","Lucrative","98 RUE LECOURBE75015 PARIS"
"Société Générale","Lucrative","5 RUE J. DE MAISTRE75018 PARIS"
"Société Générale","Lucrative","23 BD ST. GERMAIN75005 PARIS"
"Société Générale","Lucrative","235 RUE FBG. ST-MARTIN75010 PARIS"
"Société Générale","Lucrative","106 AV F. FAURE75015 PARIS"
"Société Générale","Lucrative","15B RUE DU LOUVRE75001 PARIS"
"Société Générale","Lucrative","11 BD MALESHERBES75008 PARIS"
"Société Générale","Lucrative","55 RUE DECAMPS75016 PARIS"
"Société Générale","Lucrative","166 AV DU MAINE75014 PARIS"
"Société Générale","Lucrative","46 AV S BOLIVAR75019 PARIS"
"Société Générale","Lucrative","69 RUE DES PYRENEES75020 PARIS"
"Société Générale","Lucrative","32 RUE DES ARCHIVES75004 PARIS"
"Société Générale","Lucrative","13 PL DE VENETIE75013 PARIS"
"Société Générale","Lucrative","113 BD HAUSSMANN75008 PARIS"
"Société Générale","Lucrative","1A7 RUE DE REMUSAT75016 PARIS"
"Société Générale","Lucrative","51 RUE MOLITOR75016 PARIS"
"Société Générale","Lucrative","83 RUE MONGE75005 PARIS"
"Société Générale","Lucrative","89 RUE DE CLICHY75009 PARIS"
"Société Générale","Lucrative","19 RUE PETITS CARREAUX75002 PARIS"
"Société Générale","Lucrative","26 RUE L. LESEIGNEUR76360 BARENTIN"
"Société Générale","Lucrative","5 RUE DUQUESNE76340 BLANGY-SUR-BRESLE"
"Société Générale","Lucrative","142 RUE DE LA REPUBLIQUE76230 BOIS-GUILLAUME"
"Société Générale","Lucrative","4 PL CHARLES DE GAULLE76210 BOLBEC"
"Société Générale","Lucrative","53 RUE SADI CARNOT76160 DARNETAL"
"Société Générale","Lucrative","2 RUE SAINT JEAN76200 DIEPPE"
"Société Générale","Lucrative","29B RUE HENRY76500 ELBEUF"
"Société Générale","Lucrative","2 PL DE LA BARRE76200 DIEPPE"
"Société Générale","Lucrative","5 RUE DUHORNAY76260 EU"
"Société Générale","Lucrative","23 PL CH.DE GAULLE76400 FECAMP"
"Société Générale","Lucrative","6 RUE JEAN PREVOST76110 GODERVILLE"
"Société Générale","Lucrative","2 RUE CHARLES DE GAULLE76220 GOURNAY-EN-BRAY"
"Société Générale","Lucrative","41 RUE G. CLEMENCEAU76530 GRAND-COURONNE"
"Société Générale","Lucrative","2 PL VICTOR HUGO76700 HARFLEUR"
"Société Générale","Lucrative","14 AV JF. KENNEDY76120 GRAND QUEVILLY"
"Société Générale","Lucrative","2 PL LEON MEYER76600 LE HAVRE"
"Société Générale","Lucrative","231 AV DU 8 MAI 194576610 LE HAVRE"
"Société Générale","Lucrative","2 PLACE LEON MEYER76600 LE HAVRE"
"Société Générale","Lucrative","202 RUE DE VERDUN76600 LE HAVRE"
"Société Générale","Lucrative","27 PL JENNER76620 LE HAVRE"
"Société Générale","Lucrative","67 PL DES HALLES76600 LE HAVRE"
"Société Générale","Lucrative","110 AV DU GRAND HAMEAU76620 LE HAVRE"
"Société Générale","Lucrative","PL THIERS76600 LE HAVRE"
"Société Générale","Lucrative","17 RUE ROMAIN ROLLAND76620 LE HAVRE"
"Société Générale","Lucrative","98 RTE DE PARIS76240 LE MESNIL-ESNARD"
"Société Générale","Lucrative","17 PL SADI CARNOT76170 LILLEBONNE"
"Société Générale","Lucrative","33 PL RENE COTY76810 LUNERAY"
"Société Générale","Lucrative","PL JEAN JAURES76150 MAROMME"
"Société Générale","Lucrative","43 RUE JACQUES BOUTROLLE76130 MONT-ST-AIGNAN"
"Société Générale","Lucrative","33 RUE GAMBETTA76290 MONTIVILLIERS"
"Société Générale","Lucrative","8 PL HENRI DUNANT76370 NEUVILLE-LES-DIEPPE"
"Société Générale","Lucrative","RUE DU MARECHAL FOCH76350 OISSEL"
"Société Générale","Lucrative","RUE DE LA REPUBLIQUE76330 PORT-JEROME-SUR-SEINE"
"Société Générale","Lucrative","2493 RTE DE NEUFCHATEL76230 QUINCAMPOIX"
"Société Générale","Lucrative","6 RUE DE LA POISSONNERIE76490 RIVES-EN-SEINE"
"Société Générale","Lucrative","34 RUE JEANNE D'ARC76000 ROUEN"
"Société Générale","Lucrative","97 BD DE L'EUROPE76000 ROUEN"
"Société Générale","Lucrative","97 BD DE L'EUROPE76000 ROUEN"
"Société Générale","Lucrative","93 BD DE L'EUROPE76000 ROUEN"
"Société Générale","Lucrative","82 RUE JEANNE D'ARC76000 ROUEN"
"Société Générale","Lucrative","122 RUE SAINT-SEVER76100 ROUEN"
"Société Générale","Lucrative","10 PL SAINT-MARC76000 ROUEN"
"Société Générale","Lucrative","79 PL DE LA LIBERATION76510 SAINT-NICOLAS-D'ALIERMONT"
"Société Générale","Lucrative","16 PL THEODULE BENOIST76430 ST-ROMAIN"
"Société Générale","Lucrative","17 PL DE LA CHAPELLE76460 ST-VALERY-CAUX"
"Société Générale","Lucrative","100 RUE GENERAL DEGAULLE76310 SAINTE-ADRESSE"
"Société Générale","Lucrative","1 PL DE L'HOTEL DE VILLE76300 SOTTEVILLE-LES-ROUEN"
"Société Générale","Lucrative","58 AV F.ROOSEVELT77210 AVON"
"Société Générale","Lucrative","3 AV GALLIENI77590 BOIS-LE-ROI"
"Société Générale","Lucrative","6B RUE GAMBETTA77170 BRIE-COMTE-ROBERT"
"Société Générale","Lucrative","2 RUE PAUL DELOUVRIER77600 BUSSY ST GEORGES"
"Société Générale","Lucrative","CTRE CIAL BOISSENART77240 CESSON"
"Société Générale","Lucrative","29 AV AMPERE77420 CHAMPS SUR MARNE"
"Société Générale","Lucrative","14 AV LA RESISTANCE77500 CHELLES"
"Société Générale","Lucrative","3 RUE DE LA GALMY77700 CHESSY"
"Société Générale","Lucrative","3 R DE LA GALMY77700 CHESSY"
"Société Générale","Lucrative","3 RUE DE LA GALMY77700 CHESSY"
"Société Générale","Lucrative","50 RUE JEAN JAURES77410 CLAYE-SOUILLY"
"Société Générale","Lucrative","118 RUE SOMMEVILLE77380 COMBS-LA-VILLE"
"Société Générale","Lucrative","1 RUE PALAIS DE JUSTICE77120 COULOMMIERS"
"Société Générale","Lucrative","3 PL DU MARCHE77580 CRECY-LA-CHAPELLE"
"Société Générale","Lucrative","242 AV FOCH77190 DAMMARIE-LES-LYS"
"Société Générale","Lucrative","119 RUE GAL DE GAULLE77230 DAMMARTIN EN GOELE"
"Société Générale","Lucrative","35 RUE DU GAL LECLERC77450 ESBLY"
"Société Générale","Lucrative","102 RUE GRANDE77300 FONTAINEBLEAU"
"Société Générale","Lucrative","42 RUE DE PARIS77320 LA FERTE-GAUCHER"
"Société Générale","Lucrative","15 RUE DU MOUTON77260 LA FERTE-SOUS-JOUARRE"
"Société Générale","Lucrative","4 PL DE L HOTEL DE VILLE77400 LAGNY SUR MARNE"
"Société Générale","Lucrative","CTRE CIAL DU PARC77150 LESIGNY"
"Société Générale","Lucrative","3 All. du Préambule, 77127 Lieusaint"
"Société Générale","Lucrative","11 RUE RAOUL DE PRESLE77440 LIZY-SUR-OURCQ"
"Société Générale","Lucrative","6 8 PL DES LIBERTES PUBLIQUES77185 LOGNES"
"Société Générale","Lucrative","13 RUE DES LABOURS77700 MAGNY LE HONGRE"
"Société Générale","Lucrative","16 QU VICTOR HUGO77100 MEAUX"
"Société Générale","Lucrative","17 AV DE LA LIBERATION77000 MELUN"
"Société Générale","Lucrative","C.C.HTS-DE-ST-LIESNE77000 MELUN"
"Société Générale","Lucrative","17 AV DE LA LIBERATION77000 MELUN"
"Société Générale","Lucrative","4 QU PASTEUR77000 MELUN"
"Société Générale","Lucrative","10 AV FRANKLIN ROOSEVELT77290 MITRY-MORY"
"Société Générale","Lucrative","34 RUE PHILIPPE BUR77550 MOISSY-CRAMAYEL"
"Société Générale","Lucrative","80 RUE JEAN-JAURES77130 MONTEREAU-FAULT-YONNE"
"Société Générale","Lucrative","30 GRANDE RUE77250 MORET-LOING-ET-ORVANNE"
"Société Générale","Lucrative","48 RUE CHARLES DE GAULLE77720 MORMANT"
"Société Générale","Lucrative","32 RUE GENERAL LECLERC77370 NANGIS"
"Société Générale","Lucrative","52 RUE DE PARIS77140 NEMOURS"
"Société Générale","Lucrative","34 AV DU GAL LECLERC77330 OZOIR-LA-FERRIERE"
"Société Générale","Lucrative","81 AV DU GAL DE GAULLE77340 PONTAULT-COMBAULT"
"Société Générale","Lucrative","21 PL SAINT-AYOUL77160 PROVINS"
"Société Générale","Lucrative","5 RUE PASTEUR77680 ROISSY-EN-BRIE"
"Société Générale","Lucrative","1 RUE DU 5 SEPT 191477165 SAINT SOUPPLETS"
"Société Générale","Lucrative","3 CRS DU DANUBE77700 SERRIS"
"Société Générale","Lucrative","120 RUE JACQUES MADELIN77310 SAINT FARGEAU PONTHIERRY"
"Société Générale","Lucrative","70 RUE DE PARIS77200 TORCY"
"Société Générale","Lucrative","41 RUE DE PARIS77220 TOURNAN EN BRIE"
"Société Générale","Lucrative","3B PL GAL DE GAULLE77360 VAIRES-SUR-MARNE"
"Société Générale","Lucrative","93 RUE PASTEUR77240 VERT SAINT DENIS"
"Société Générale","Lucrative","162 AV CHARLES DE GAULLE77270 VILLEPARISIS"
"Société Générale","Lucrative","4 AV DE STALINGRAD78260 ACHERES"
"Société Générale","Lucrative","54B AV JEAN JAURES78390 BOIS-D'ARCY"
"Société Générale","Lucrative","1 RUE DE LA REPUBLIQUE78270 BONNIERES/SEINE"
"Société Générale","Lucrative","CHE DEPARTEMENTAL 11078200 BUCHELAY"
"Société Générale","Lucrative","313 RUE E . JOLLY78955 CARRIERES/POISSY"
"Société Générale","Lucrative","53 BD CARNOT78420 CARRIERES-SEINE"
"Société Générale","Lucrative","17 AV GUIBERT C.COMM78170 CELLE ST-CLOUD"
"Société Générale","Lucrative","PL DE LA MAIRIE78240 CHAMBOURCY"
"Société Générale","Lucrative","4 PL MAURICE BERTEAUX78400 CHATOU"
"Société Générale","Lucrative","20 RUE AUGUSTE RENOIR78400 CHATOU"
"Société Générale","Lucrative","15 RUE POTTIER78150 LE CHESNAY"
"Société Générale","Lucrative","8 PL DES HALLES78460 CHEVREUSE"
"Société Générale","Lucrative","17 PL DE LA LIBERTE78700 CONFLANS-STE-HONORINE"
"Société Générale","Lucrative","54 RUE M. BERTEAUX78700 CONFLANS-STE-HONORINE"
"Société Générale","Lucrative","1 AV CARNOT78290 CROISSY-S-SEINE"
"Société Générale","Lucrative","R DU CHEMIN AUX BOEUFS78990 ELANCOURT"
"Société Générale","Lucrative","74 BD ROBESPIERRE78300 POISSY"
